project name, jcaFile, adapter-config-name, adapter-type,connection factory location, endpoint type, class, DestinationName, DeliveryMode, TimeToLive, UseMessageListener, MessageSelector, PayloadType
VerifierenPersoonBPEL, BVV_VerifierenPersoon_WS_jms.jca, BVV_VerifierenPersoon_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
VerifierenPersoonEUVISBPEL, EVS_VerifierenPersoonEUVISFault_CB_jms.jca, EVS_VerifierenPersoonEUVISFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/EVS_OUTBOUND,,,false,JMSType='AuthenticateByFingerprintApplicationExaminationFault',TextMessage
VerifierenPersoonEUVISBPEL, EVS_VerifierenPersoonEUVISResponse_CB_jms.jca, EVS_VerifierenPersoonEUVISResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/EVS_OUTBOUND,,,false,JMSType='AuthenticateByFingerprintApplicationExaminationResponse',TextMessage
VerifierenPersoonEUVISBPEL, EVS_VerifierenPersoonEUVIS_WS_jms.jca, EVS_VerifierenPersoonEUVIS_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/EVS_INBOUND,Persistent,0,,,TextMessage
VervangenVingerscansBPEL, BVV_VervangenVingerscansFault_CB_jms.jca, BVV_VervangenVingerscansFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='VervangenVingerscansFault',TextMessage
VervangenVingerscansBPEL, BVV_VervangenVingerscansResponse_CB_jms.jca, BVV_VervangenVingerscansResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='VervangenVingerscansResponse',TextMessage
VervangenVingerscansBPEL, BVV_VervangenVingerscans_WS_jms.jca, BVV_VervangenVingerscans_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
VerversenBiometrieBPEL, SBL_VerversenBiometrieFault_CB_jms.jca, SBL_VerversenBiometrieFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
VerversenBiometrieBPEL, SBL_VerversenBiometrieResponse_CB_jms.jca, SBL_VerversenBiometrieResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
VerversenBiometrieBPEL, SBL_VerversenBiometrie_RS_jms.jca, SBL_VerversenBiometrie_RS, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='VerversBiometrieBVV',TextMessage
VerwijderenFotoBPEL, BVV_VerwijderenFotoFault_CB_jms.jca, BVV_VerwijderenFotoFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='VerwijderenFotoFault',TextMessage
VerwijderenFotoBPEL, BVV_VerwijderenFotoResponse_CB_jms.jca, BVV_VerwijderenFotoResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='VerwijderenFotoResponse',TextMessage
VerwijderenFotoBPEL, BVV_VerwijderenFoto_WS_jms.jca, BVV_VerwijderenFoto_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
VerwijderenFotoBPEL, SBL_VerwijderenFotoFault_CB_jms.jca, SBL_VerwijderenFotoFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
VerwijderenFotoBPEL, SBL_VerwijderenFotoResponse_CB_jms.jca, SBL_VerwijderenFotoResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
VerwijderenFotoBPEL, SBL_VerwijderenFoto_RS_jms.jca, SBL_VerwijderenFoto_RS, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='BVVVerwFoto',TextMessage
VerwijderenHandtekeningBPEL, BVV_VerwijderenHandtekeningFault_CB_jms.jca, BVV_VerwijderenHandtekeningFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='VerwijderenHandtekeningFault',TextMessage
VerwijderenHandtekeningBPEL, BVV_VerwijderenHandtekeningResponse_CB_jms.jca, BVV_VerwijderenHandtekeningResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='VerwijderenHandtekeningResponse',TextMessage
VerwijderenHandtekeningBPEL, BVV_VerwijderenHandtekening_WS_jms.jca, BVV_VerwijderenHandtekening_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
VerwijderenHandtekeningBPEL, SBL_VerwijderenHandtekeningFault_CB_jms.jca, SBL_VerwijderenHandtekeningFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
VerwijderenHandtekeningBPEL, SBL_VerwijderenHandtekeningResponse_CB_jms.jca, SBL_VerwijderenHandtekeningResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
VerwijderenHandtekeningBPEL, SBL_VerwijderenHandtekening_RS_jms.jca, SBL_VerwijderenHandtekening_RS, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='BVVVerwHandtekening',TextMessage
WijzigenKaartStatusBPEL, BVV_WijzigenKaartStatus_WS_jms.jca, BVV_WijzigenKaartStatus_WS, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
WijzigenKaartStatusBPEL, BVV_WijzigenKaartStatusFault_CB_jms.jca, BVV_WijzigenKaartStatusFault_CB, JMS Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='WijzigenKaartStatusFault',TextMessage
WijzigenKaartStatusBPEL, BVV_WijzigenKaartStatusResponse_CB_jms.jca, BVV_WijzigenKaartStatusResponse_CB, JMS Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='WijzigenKaartStatusResponse',TextMessage
WijzigenKaartStatusBPEL, BVV_WijzigenKaartStatus_WS_jms.jca, BVV_WijzigenKaartStatus_WS, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
WijzigenKaartStatusBPEL, SBL_WijzigenKaartStatusFault_CB_jms.jca, SBL_WijzigenKaartStatusFault_CB, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
WijzigenKaartStatusBPEL, SBL_WijzigenKaartStatusResponse_CB_jms.jca, SBL_WijzigenKaartStatusResponse_CB, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_BVV,Persistent,0,,,TextMessage
WijzigenKaartStatusBPEL, SBL_WijzigenKaartStatus_RS_jms.jca, SBL_WijzigenKaartStatus_RS, JMS Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='BVVWijzigenKaartStatus',TextMessage
ZoekenBiometrieBPEL, BVV_ZoekenBiometrieFault_CB_jms.jca, BVV_ZoekenBiometrieFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='ZoekenBiometrieFault',TextMessage
ZoekenBiometrieBPEL, BVV_ZoekenBiometrieResponse_CB_jms.jca, BVV_ZoekenBiometrieResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='ZoekenBiometrieResponse',TextMessage
ZoekenBiometrieBPEL, BVV_ZoekenBiometrie_WS_jms.jca, BVV_ZoekenBiometrie_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
ZoekenHavankBPEL, BVV_OpvragenDANAgegevensFault_CB_jms.jca, BVV_OpvragenDANAgegevensFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='OpvragenDANAFault',TextMessage
ZoekenHavankBPEL, BVV_OpvragenDANAgegevensResponse_CB_jms.jca, BVV_OpvragenDANAgegevensResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='OpvragenDANAResponse',TextMessage
ZoekenHavankBPEL, BVV_ZoekenRestgroepHavankFault_CB_jms.jca, BVV_ZoekenRestgroepHavankFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='ZoekenHavankFault',TextMessage
ZoekenHavankBPEL, BVV_ZoekenRestgroepHavankResponse_CB_jms.jca, BVV_ZoekenRestgroepHavankResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/BVV_OUTBOUND,,,false,JMSType='ZoekenHavankResponse',TextMessage
ZoekenHavankBPEL, BVV_ZoekenRestgroepHavank_WS_jms.jca, BVV_ZoekenRestgroepHavank_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
ZoekenHavankBPEL, OpvragenDANAgegevens_jms.jca, OpvragenDANAgegevens, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/BVV_INBOUND,Persistent,0,,,TextMessage
AanvragenDocumentBPEL, SBL_AanvragenDocumentFault_CB_jms.jca, SBL_AanvragenDocumentFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_SYNC,Persistent,0,,,TextMessage
AanvragenDocumentBPEL, SBL_AanvragenDocumentResponse_CB_jms.jca, SBL_AanvragenDocumentResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_SYNC,Persistent,0,,,TextMessage
AanvragenDocumentBPEL, SBL_AanvragenDocument_RS_jms.jca, SBL_AanvragenDocument_RS, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType = 'AanvragenDocument',TextMessage
ArchiverenDocumentBPEL, CDD_ArchiverenDocumentResponse_CB_aq.jca, CDD_ArchiverenDocumentResponse_CB, AQ Adapter, eis/AQ/B2B, activation, oracle.tip.adapter.aq.inbound.AQDequeueActivationSpec,,,,,,
ArchiverenDocumentBPEL, CDD_ArchiverenDocument_WS_aq.jca, CDD_ArchiverenDocument_WS, AQ Adapter, eis/AQ/B2B, interaction, oracle.tip.adapter.aq.outbound.AQEnqueueInteractionSpec,,,,,,
ArchiverenDocumentBPEL, FNT_ArchiverenDocumentFault_CB_jms.jca, FNT_ArchiverenDocumentFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/FNT_OUTBOUND,,,false,JMSType='FetchDocumentServiceFault' and JMSXGroupID = 'ArchiverenDocumentBPEL',TextMessage
ArchiverenDocumentBPEL, FNT_ArchiverenDocumentResponse_CB_jms.jca, FNT_ArchiverenDocumentResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/FNT_OUTBOUND,,,false,JMSType='FetchDocumentServiceResponse' and JMSXGroupID = 'ArchiverenDocumentBPEL',TextMessage
ArchiverenDocumentBPEL, FNT_ArchiverenDocument_WS_jms.jca, FNT_ArchiverenDocument_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/FNT_INBOUND,Persistent,0,,,TextMessage
ArchiverenDocumentBPEL, SBL_ArchiverenDocumentFault_CB_jms.jca, SBL_ArchiverenDocumentFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_JUSTID,Persistent,0,,,TextMessage
ArchiverenDocumentBPEL, SBL_ArchiverenDocument_RS_jms.jca, SBL_ArchiverenDocument_RS, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='CDDArchiveerDocument',TextMessage
ArchiverenDocumentBPEL, SBL_ArchiveringDocumentResponse_CB_jms.jca, SBL_ArchiveringDocumentResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_JUSTID,Persistent,0,,,TextMessage
BewerkenDocumentBPEL, SBL_DossierstukVrijgevenResponse_CB_jms.jca, SBL_DossierstukVrijgevenResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='BewerkenDocumentVrijgeven',TextMessage
BewerkenDocumentBPEL, SBL_DossierstukVrijgeven_WS_jms.jca, SBL_DossierstukVrijgeven_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND,Persistent,0,,,TextMessage
BorgenKwaliteitDocumentBPEL, ITE_BorgenKwaliteitDocumentRequest_jms.jca, ITE_BorgenKwaliteitDocumentRequest, JMS Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/OCR_INBOUND,,,false,JMSType='BorgenKwaliteitDoc',TextMessage
BorgenKwaliteitDocumentBPEL, SBL_BorgenKwaliteitDocumentFault_CB_jms.jca, SBL_BorgenKwaliteitDocumentFault, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND,Persistent,0,,,TextMessage
BorgenKwaliteitDocumentBPEL, SBL_BorgenKwaliteitDocumentResponse_CB_jms.jca, SBL_BorgenKwaliteitDocumentResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND,Persistent,0,,,TextMessage
BorgenKwaliteitDocumentBPEL, SBL_BorgenKwaliteitDocument_RS_jms.jca, SBL_BorgenKwaliteitDocument_RS, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='BorgenKwaliteitDoc',TextMessage
DefinitiefMakenDocumentBPEL, FNT_DefinitiefMakenDocumentFault_CB_jms.jca, FNT_DefinitiefMakenDocumentFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/FNT_OUTBOUND,,,false,JMSType = 'DocumentVersioningServiceFault' and JMSXGroupID = 'DefinitiefMakenDocumentBPEL',TextMessage
DefinitiefMakenDocumentBPEL, FNT_DefinitiefMakenDocumentResponse_CB_jms.jca, FNT_DefinitiefMakenDocumentResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/FNT_OUTBOUND,,,false,JMSType = 'DocumentVersioningServiceResponse' and JMSXGroupID = 'DefinitiefMakenDocumentBPEL',TextMessage
DefinitiefMakenDocumentBPEL, FNT_DefinitiefMakenDocument_WS_jms.jca, FNT_DefinitiefMakenDocument_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/FNT_INBOUND,Persistent,0,,,TextMessage
DefinitiefMakenDocumentBPEL, SBL_DefinitiefMakenDocumentFault_jms.jca, SBL_DefinitiefMakenDocumentFault, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND,Persistent,0,,,TextMessage
DefinitiefMakenDocumentBPEL, SBL_DefinitiefMakenDocumentResponse_CB_jms.jca, SBL_DefinitiefMakenDocumentResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND,Persistent,0,,,TextMessage
DefinitiefMakenDocumentBPEL, SBL_DefinitiefMakenDocument_jms.jca, SBL_DefinitiefMakenDocument, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType = 'DefinitiefMakenDoc',TextMessage
FederatiefZoeken, CDD_FederatiefZoekenResponse_CB_aq.jca, CDD_FederatiefZoekenResponse_CB, AQ Adapter, eis/AQ/B2B, activation, oracle.tip.adapter.aq.inbound.AQDequeueActivationSpec,,,,,,
FederatiefZoeken, CDD_FederatiefZoeken_WS_aq.jca, CDD_FederatiefZoeken_WS, AQ Adapter, eis/AQ/B2B, interaction, oracle.tip.adapter.aq.outbound.AQEnqueueInteractionSpec,,,,,,
FederatiefZoeken, SBL_FederatiefZoekenFault_CB_jms.jca, SBL_FederatiefZoekenFault_CB, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_SYNC,Persistent,0,,,TextMessage
FederatiefZoeken, SBL_FederatiefZoekenResponse_CB_jms.jca, SBL_FederatiefZoekenResponse_CB, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_SYNC,Persistent,0,,,TextMessage
FederatiefZoeken, SBL_FederatiefZoeken_RS_jms.jca, SBL_FederatiefZoeken_RS, JMS Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='CDDFederatiefZoeken',TextMessage
InHuisScannenBPEL, SBL_RegistrerenScanobjectResponse_RS_jms.jca, SBL_RegistrerenScanobjectResponse_RS, JMS Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='SSTOntvScanObjectResponse' or JMSType='SSTOntvScanObjectFault',TextMessage
InHuisScannenBPEL, SBL_RegistrerenScanobject_WS_jms.jca, SBL_RegistrerenScanobject_WS, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND,Persistent,0,,,TextMessage
OntkoppelenDocumentBPEL, CDD_OntkoppelenDocumentFault_CB_aq.jca, CDD_OntkoppelenDocumentFault_CB, AQ Adapter, eis/AQ/B2B, activation, oracle.tip.adapter.aq.inbound.AQDequeueActivationSpec,,,,,,
OntkoppelenDocumentBPEL, CDD_OntkoppelenDocumentResponse_CB_aq.jca, CDD_OntkoppelenDocumentResponse_CB, AQ Adapter, eis/AQ/B2B, activation, oracle.tip.adapter.aq.inbound.AQDequeueActivationSpec,,,,,,
OntkoppelenDocumentBPEL, CDD_OntkoppelenDocument_WS_aq.jca, CDD_OntkoppelenDocument_WS, AQ Adapter, eis/AQ/B2B, interaction, oracle.tip.adapter.aq.outbound.AQEnqueueInteractionSpec,,,,,,
OntkoppelenDocumentBPEL, SBL_OntkoppelenDocumentFault_CB_jms.jca, SBL_OntkoppelenDocumentFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_JUSTID,Persistent,0,,,TextMessage
OntkoppelenDocumentBPEL, SBL_OntkoppelenDocumentResponse_CB_jms.jca, SBL_OntkoppelenDocumentResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_JUSTID,Persistent,0,,,TextMessage
OntkoppelenDocumentBPEL, SBL_OntkoppelenDocument_RS_jms.jca, SBL_OntkoppelenDocument_RS, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='CDDOntkoppelen',TextMessage
OpTeVragenDocumentenBPEL, CDD_OpTeVragenResponse_CB_aq.jca, CDD_OpTeVragenResponse_CB, AQ Adapter, eis/AQ/B2B, activation, oracle.tip.adapter.aq.inbound.AQDequeueActivationSpec,,,,,,
OpTeVragenDocumentenBPEL, CDD_OpTeVragen_WS_aq.jca, CDD_OpTeVragen_WS, AQ Adapter, eis/AQ/B2B, interaction, oracle.tip.adapter.aq.outbound.AQEnqueueInteractionSpec,,,,,,
OpTeVragenDocumentenBPEL, ITE_BorgenKwaliteitDocument_RS_jms.jca, ITE_BorgenKwaliteitDocument_RS, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/OCR_INBOUND,Persistent,0,,,TextMessage
OpTeVragenDocumentenBPEL, SBL_OpTeVragenFault_CB_jms.jca, SBL_OpTeVragenFault_CB, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_JUSTID,Persistent,0,,,TextMessage
OpTeVragenDocumentenBPEL, SBL_OpTeVragenResponse_CB_jms.jca, SBL_OpTeVragenResponse_CB, JMS Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/SBL_INBOUND_JUSTID,Persistent,0,,,TextMessage
OpTeVragenDocumentenBPEL, SBL_OpTeVragen_RS_jms.jca, SBL_OpTeVragen_RS, JMS Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/SBL_OUTBOUND,,,false,JMSType='CDDOpTeVragenDoc' OR JMSType='CDDFedOpVragen',TextMessage
OpslaanNieuweVersieBPEL, FNT_OpslaanNieuweVersieFault_CB_jms.jca, FNT_OpslaanNieuweVersieFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/FNT_OUTBOUND,,,false,JMSType = 'AlterDocumentServiceFault' and JMSXGroupID = 'OpslaanNieuweVersieBPEL',TextMessage
OpslaanNieuweVersieBPEL, FNT_OpslaanNieuweVersieResponse_CB_jms.jca, FNT_OpslaanNieuweVersieResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/FNT_OUTBOUND,,,false,JMSType = 'AlterDocumentServiceResponse' and JMSXGroupID = 'OpslaanNieuweVersieBPEL',TextMessage
OpslaanNieuweVersieBPEL, FNT_OpslaanNieuweVersie_WS_jms.jca, FNT_OpslaanNieuweVersie_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/FNT_INBOUND,Persistent,0,,,TextMessage
RegistrerenDocumentBPEL, FNT_RegistrerenDocumentFault_CB_jms.jca, FNT_RegistrerenDocumentFault_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/FNT_OUTBOUND,,,false,JMSType = 'RegisterDocumentServiceFault'  and JMSXGroupID = 'RegistrerenDocumentBPEL',TextMessage
RegistrerenDocumentBPEL, FNT_RegistrerenDocumentResponse_CB_jms.jca, FNT_RegistrerenDocumentResponse_CB, Jms Adapter, eis/aqjms/CP_QDB_01, activation, oracle.tip.adapter.jms.inbound.JmsConsumeActivationSpec,jms/FNT_OUTBOUND,,,false,JMSType = 'RegisterDocumentServiceResponse'  and JMSXGroupID = 'RegistrerenDocumentBPEL',TextMessage
RegistrerenDocumentBPEL, FNT_RegistrerenDocument_WS_jms.jca, FNT_RegistrerenDocument_WS, Jms Adapter, eis/aqjms/CP_QDB_01, interaction, oracle.tip.adapter.jms.outbound.JmsProduceInteractionSpec,jms/FNT_INBOUND,Persistent,0,,,TextMessage
